"runCount","noiseLevel","distinctRunNo","decision","maximumSM","midpoint","slopeParam","maximumDSM","midPoint1Param","slope1Param","slope2Param","midPointDistanceParam","finalAsymptoteIntensityRatio","timeChoice","noiseType","maximumSMValue","slopeParamValue","midpointValue","mAError","realInput"
NA,1.35,1,"sigmoidal",9.42860634866573,16.2765802517301,0.329880203138406,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.0929065956566673,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,NA,"sigmoidal"
NA,0.9,1,"sigmoidal",9.8746481661599,17.9842520192977,6.00000000000241,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.0134217359946267,"sigmoidal"
NA,0.75,1,"sigmoidal",9.97619676410225,18.491122182881,1.84296720736952,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.00528756600404475,"sigmoidal"
NA,0.6,1,"sigmoidal",9.85068514809268,19.1066300268791,0.988051918669643,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.0202646468763693,"sigmoidal"
NA,0.45,1,"sigmoidal",10.4095551321584,19.2128134936556,0.937165011915474,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.0422612856817335,"sigmoidal"
NA,0.3,1,"sigmoidal",9.88600921859265,18.1278266809254,5.80195273073009,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.0113914807465057,"sigmoidal"
NA,0.15,1,"sigmoidal",9.99547376408921,19.3119790126927,1.90899419474314,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,0.00148096457755631,"sigmoidal"
NA,0,1,"sigmoidal",9.99851353362383,19.5463524163359,6.00000000000241,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",9.99851101115346,20.2911314825877,19.5160155426711,6.36179487066184e-07,"sigmoidal"
NA,1.5,1,"double_sigmoidal",NA,NA,NA,24.6498614433367,12.6162948098328,3.61890576801692,6,5.05193009822573,0.644148235018788,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.117841122999273,"sigmoidal"
NA,1.35,1,"sigmoidal",15.4501700648952,11.9045566754529,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.012052343778507,"sigmoidal"
NA,1.2,1,"sigmoidal",17.8545345616302,12.5113942574601,3.11619304018994,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.102869538280837,"sigmoidal"
NA,1.05,1,"sigmoidal",17.6937259692919,12.364522542577,5.88588519732997,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.0950702844555573,"sigmoidal"
NA,0.9,1,"sigmoidal",17.9534709593149,12.1862665240102,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.101826357999075,"sigmoidal"
NA,0.75,1,"sigmoidal",15.6132627627265,12.0907130113951,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.00883321901553333,"sigmoidal"
NA,0.6,1,"sigmoidal",15.0789121242746,12.1560222683991,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.021511623940962,"sigmoidal"
NA,0.45,1,"sigmoidal",16.4452336608498,12.1479352545018,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.0413600293580955,"sigmoidal"
NA,0.3,1,"sigmoidal",15.4862873200657,12.206912870521,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.00404442926253619,"sigmoidal"
NA,0.15,1,"sigmoidal",15.5996915835938,12.1685130603099,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.00698838240158662,"sigmoidal"
NA,0,1,"sigmoidal",15.547637639113,12.1604678732674,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",15.5073438907275,26.836104313348,12.0469587296247,0.005103908288521,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,NA,"sigmoidal"
NA,1.2,1,"sigmoidal",7.21419878062176,6.91644580060947,6.05107655768858,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.0407863581979203,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,NA,"sigmoidal"
NA,0.9,1,"sigmoidal",8.18843826108895,6.84115737417318,6.05107655768858,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.0739261079079448,"sigmoidal"
NA,0.75,1,"sigmoidal",7.80528841056517,6.877998269106,6.05107655768858,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.0292195988863651,"sigmoidal"
NA,0.6,1,"sigmoidal",7.84949428904106,6.84858388954768,6.05107655768858,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.0346400698002391,"sigmoidal"
NA,0.45,1,"sigmoidal",7.36831916031505,7.17229807707198,4.40784918480938,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.0254237272361897,"sigmoidal"
NA,0.3,1,"sigmoidal",7.65137791611732,7.34443646935622,5.29984194425091,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.0138898523412,"sigmoidal"
NA,0.15,1,"sigmoidal",7.58834333176098,6.9403222673098,6.05107655768858,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.00399477785933664,"sigmoidal"
NA,0,1,"sigmoidal",7.5627455075684,6.98027918954859,6.05107655768858,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",7.55940076303668,18.0527416495227,6.58239077590406,0.00111336519894856,"sigmoidal"
NA,1.5,1,"sigmoidal",5.60691820183875,23.9905150004547,0.640031857635822,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.041878608122654,"sigmoidal"
NA,1.35,1,"double_sigmoidal",NA,NA,NA,6.49495175136727,24.3002639197357,1.81324697773022,3.8850140743058,1.18078164185644,0.385005101777784,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.0210064061563989,"sigmoidal"
NA,1.2,1,"sigmoidal",2.60999140751856,23.2690282753492,6.09765577713424,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.0124689412069765,"sigmoidal"
NA,1.05,1,"double_sigmoidal",NA,NA,NA,5.90023756869021,23.9788555862431,1.1606670978286,1.64052041537798,5.79963479216371,0,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.027409865344174,"sigmoidal"
NA,0.9,1,"sigmoidal",4.26837006614213,23.5570386516798,1.16787832238846,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.0216794456987953,"sigmoidal"
NA,0.75,1,"double_sigmoidal",NA,NA,NA,2.96732711098456,23.338420164466,1.39196086272251,2.08495892942723,6.48417715401255,0,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.0214414398295129,"sigmoidal"
NA,0.6,1,"sigmoidal",4.08993549749456,23.5899679533465,0.926214065211758,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.0236989402046179,"sigmoidal"
NA,0.45,1,"sigmoidal",3.74071149710642,23.6292280730389,2.38628191599311,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.0127022071143489,"sigmoidal"
NA,0.3,1,"sigmoidal",3.25627660899065,23.3160376799228,6.09765577713424,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.00304485442360778,"sigmoidal"
NA,0.15,1,"sigmoidal",3.24586889038582,23.3528486356802,6.09765577713424,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.00266115622897935,"sigmoidal"
NA,0,1,"sigmoidal",3.15202563361112,23.3270422102263,6.09765577713424,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",3.12136668863241,16.945061871554,23.2916837520897,0.00111729218267561,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,NA,"sigmoidal"
NA,0.9,1,"sigmoidal",12.0030552958362,4.72673813085898,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,0.101577849835307,"sigmoidal"
NA,0.75,1,"sigmoidal",11.1292031250074,4.83038805509872,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,0.0226956167600252,"sigmoidal"
NA,0.6,1,"sigmoidal",10.9907859904835,4.71675160634588,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,0.0102115195396047,"sigmoidal"
NA,0.45,1,"sigmoidal",11.0759688092684,4.77679606303919,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,0.0178943234479124,"sigmoidal"
NA,0.3,1,"sigmoidal",10.9473729267481,4.85737978412486,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,0.00628237346957463,"sigmoidal"
NA,0.15,1,"sigmoidal",10.8668261417714,4.81047981725395,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,0.00100433434567545,"sigmoidal"
NA,0,1,"sigmoidal",10.8778564368388,5.17634110920449,6.48968554987579,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",10.8778463288676,20.5994453119992,4.7707973588258,2.66336318996801e-06,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,NA,"sigmoidal"
NA,0.75,1,"sigmoidal",2.04718847266002,8.85582893648379,0.650303231151825,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,0.0555333157962904,"sigmoidal"
NA,0.6,1,"sigmoidal",2.28649120188123,8.13805697200434,0.927956207570638,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,0.0651892074712707,"sigmoidal"
NA,0.45,1,"sigmoidal",2.0983468708343,5.91249953829984,6.00024676397284,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,0.0215974957623384,"sigmoidal"
NA,0.3,1,"sigmoidal",2.19759962431713,6.0376940206336,6.00024676397284,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,0.0239631465426864,"sigmoidal"
NA,0.15,1,"sigmoidal",2.17483865546684,6.10793441344146,6.00024676397284,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,0.0135468636374647,"sigmoidal"
NA,0,1,"sigmoidal",2.14538886816208,6.89902989577408,6.00024676397284,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",2.14538886563387,5.9468762291912,5.07180842757225,6.95640747188159e-05,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,NA,"sigmoidal"
NA,0.6,1,"sigmoidal",2.77554442001059,15.0346843274845,2.06262514531459,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,0.0251050678717041,"sigmoidal"
NA,0.45,1,"sigmoidal",2.74192530873981,15.338976450282,4.75094274508704,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,0.00568006267982369,"sigmoidal"
NA,0.3,1,"sigmoidal",2.77174390080709,15.3056325440704,3.10959556183181,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,0.0156799193477048,"sigmoidal"
NA,0.15,1,"sigmoidal",2.71099567914252,15.2849262828861,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,0.00897958597430804,"sigmoidal"
NA,0,1,"sigmoidal",2.74683187103084,15.339543576152,6,NA,NA,NA,NA,NA,NA,"equidistant","additive",2.74293653555214,10.3016002571941,15.3812913894653,0.00372909699151298,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,NA,"sigmoidal"
NA,0.75,1,"sigmoidal",4.42248670736574,10.3804636566508,0.441939951089596,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,0.11695651996799,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,NA,"sigmoidal"
NA,0.45,1,"sigmoidal",4.24493929790267,11.2179288450551,0.453782238804752,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,0.0910071817704877,"sigmoidal"
NA,0.3,1,"sigmoidal",4.19881232820317,12.2211849071058,6.06133941982124,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,0.0107051321994385,"sigmoidal"
NA,0.15,1,"sigmoidal",4.30789157483766,11.9903019053719,6.06133941982124,NA,NA,NA,NA,NA,NA,"uniform","additive",4.26539298330899,27.5383408493164,12.2763992920518,0.00719791613940153,"sigmoidal"
