"runCount","noiseLevel","distinctRunNo","decision","maximumSM","midpoint","slopeParam","maximumDSM","midPoint1Param","slope1Param","slope2Param","midPointDistanceParam","finalAsymptoteIntensityRatio","timeChoice","noiseType","maximumSMValue","slopeParamValue","midpointValue","mAError","realInput"
NA,1.2,1,"sigmoidal",1.94246207286785,24.0557351197849,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.0395359245816976,"sigmoidal"
NA,1.05,1,"sigmoidal",1.79148961653396,24.1570485795758,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.0155048508959428,"sigmoidal"
NA,0.9,1,"sigmoidal",1.99569096266326,24.1455766965406,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.0427279152804132,"sigmoidal"
NA,0.75,1,"double_sigmoidal",NA,NA,NA,2.25750184705019,24.2966127284708,4.68352023916281,1.08841879386057,1.2,0.700712673694845,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.0297519389528276,"sigmoidal"
NA,0.6,1,"sigmoidal",1.80012101003977,24.2498635892145,4.11576726260616,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.0145774710431667,"sigmoidal"
NA,0.45,1,"sigmoidal",1.66604537987985,24.2394136200644,4.31850945582596,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.00608272847989342,"sigmoidal"
NA,0.3,1,"sigmoidal",1.79558861207893,24.3369541332634,2.87939114354076,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.0176700186211539,"sigmoidal"
NA,0.15,1,"sigmoidal",1.74625279668454,24.1985613224782,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,0.00812423890494503,"sigmoidal"
NA,0,1,"sigmoidal",1.69135299066547,24.2248855568469,5.60104224359491,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",1.69135299066547,5.60104224359489,24.2248855568469,1.24831563922764e-16,"sigmoidal"
NA,1.5,1,"sigmoidal",4.79305601279037,18.9448592444271,6.00247872086969,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.0489294743165905,"sigmoidal"
NA,1.35,1,"sigmoidal",6.02617479765881,19.9749071301242,0.886420693888929,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.155164249290294,"sigmoidal"
NA,1.2,1,"double_sigmoidal",NA,NA,NA,5.77622065962358,19.308287880234,3.78845334156134,6.00247872086969,6.85551115856103,0.586973505145871,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.121550493947238,"sigmoidal"
NA,1.05,1,"sigmoidal",4.60864641521288,19.4469545055638,3.29592377479479,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.0219825112784283,"sigmoidal"
NA,0.9,1,"sigmoidal",4.78471681274068,19.390385998256,1.92090376174728,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.0435239367002267,"sigmoidal"
NA,0.75,1,"double_sigmoidal",NA,NA,NA,5.52136197702531,19.2226374273007,3.52982021738979,6.00247872086969,3.76252331093382,0.740355554341587,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.0628107869752519,"sigmoidal"
NA,0.6,1,"sigmoidal",4.97424591428929,19.2221326256735,3.98670457118634,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.0571275856368597,"sigmoidal"
NA,0.45,1,"sigmoidal",4.55820825755364,19.2633133239245,4.51818432697209,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.0171121301911193,"sigmoidal"
NA,0.3,1,"sigmoidal",4.44471398247746,19.2232422727014,4.03365076322603,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.00345114008796252,"sigmoidal"
NA,0.15,1,"sigmoidal",4.426456399134,19.2444760438593,3.70964925069397,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,0.000416770306974714,"sigmoidal"
NA,0,1,"sigmoidal",4.42693097509909,19.2421160638332,3.7644348695502,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",4.42693097509909,3.76443486955019,19.2421160638332,2.83062145201853e-18,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0.45,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0.3,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0.15,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,0,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","multiplicative",8.39179219654761,0.124393940032889,26.6280242353678,NA,"sigmoidal"
NA,1.5,1,"sigmoidal",3.51154720887755,12.0850924890751,0.526927748251508,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.0879810331689914,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,NA,"sigmoidal"
NA,1.05,1,"sigmoidal",3.37712909528224,10.1941061064051,1.25598841814979,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.110606075102662,"sigmoidal"
NA,0.9,1,"sigmoidal",3.09210295793302,10.3164752005673,0.817553280836969,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.0243670878664088,"sigmoidal"
NA,0.75,1,"sigmoidal",3.45481254212896,10.9286514406871,0.695760782463627,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.0855957177860438,"sigmoidal"
NA,0.6,1,"sigmoidal",3.10720398535112,10.0170916877093,0.648262056078207,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.0198676229704977,"sigmoidal"
NA,0.45,1,"sigmoidal",3.13318259555759,10.2885557375729,0.6963546017827,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.0171970801497737,"sigmoidal"
NA,0.3,1,"sigmoidal",3.12175478336396,10.4927316160385,0.656565656870054,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.00665708517493601,"sigmoidal"
NA,0.15,1,"sigmoidal",3.14484693672634,10.6709119441834,0.599906757559236,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.00572815133261733,"sigmoidal"
NA,0,1,"sigmoidal",3.12453826576175,10.6080465741796,0.623948159277731,NA,NA,NA,NA,NA,NA,"beta_2_2","multiplicative",3.12714030952193,0.60994246725519,10.5449643172324,0.00220452938506244,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,NA,"sigmoidal"
NA,1.05,1,"sigmoidal",1.03028856045047,10.4746146525809,6.00000000598358,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,0.107407948012354,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,NA,"sigmoidal"
NA,0.75,1,"sigmoidal",0.958113115493809,7.58640846778692,6.00000000598358,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,0.0329918530214429,"sigmoidal"
NA,0.6,1,"sigmoidal",1.02742768841806,10.8754926065027,6.00000000598358,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,0.112665930661867,"sigmoidal"
NA,0.45,1,"sigmoidal",0.922590736571492,10.6333755920219,4.76287553771421,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,0.0109386052770137,"sigmoidal"
NA,0.3,1,"sigmoidal",0.92483211316497,10.361671912467,6.00000000598358,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,0.00320862080017474,"sigmoidal"
NA,0.15,1,"sigmoidal",0.935536230776581,10.3425478803703,6.00000000598358,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,0.00923671146107768,"sigmoidal"
NA,0,1,"sigmoidal",0.926965119550882,8.39296922210214,6.00000000598358,NA,NA,NA,NA,NA,NA,"beta_2_0.25","multiplicative",0.926965112704784,317.419261330082,7.26883278228343,1.88662343189021e-08,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,0.6,1,"sigmoidal",12.6277578613985,16.6222798497686,3.7996074255474,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,0.0186339871708445,"sigmoidal"
NA,0.45,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,NA,"sigmoidal"
NA,0.3,1,"sigmoidal",12.958870079957,16.8623666642008,1.80844323504471,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,0.0166199432764829,"sigmoidal"
NA,0.15,1,"sigmoidal",12.7757986069031,16.9628815532501,3.13648170388044,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,0.00258481213857446,"sigmoidal"
NA,0,1,"sigmoidal",12.7747018799651,17.0299728736281,2.91691692865696,NA,NA,NA,NA,NA,NA,"equidistant","additive",12.7747018799651,2.91691692865696,17.0299728736281,0,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0.45,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0.3,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0.15,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,0,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","additive",5.05107015976682,0.111717959505237,17.0002510808408,NA,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0.45,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0.3,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0.15,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,NA,"sigmoidal"
NA,0,1,"sigmoidal",17.6832590050241,8.88761617801328,0.734489570713035,NA,NA,NA,NA,NA,NA,"beta_0.5_1.5","additive",17.7411079717334,0.69505464363468,8.84045859798789,0.00762215434933793,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,NA,"sigmoidal"
NA,1.2,1,"sigmoidal",10.2763538190478,5.08634995348296,1.74818213279558,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0226870953142641,"sigmoidal"
NA,1.05,1,"sigmoidal",10.5050875977667,5.41973736499344,2.02715706531602,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0333578494255696,"sigmoidal"
NA,0.9,1,"sigmoidal",10.0812950844099,5.1519553954108,3.45571146595407,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0247043704624231,"sigmoidal"
NA,0.75,1,"sigmoidal",9.89541650928268,5.5150793704132,1.64817340450195,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0379041866072217,"sigmoidal"
NA,0.6,1,"sigmoidal",10.006621770065,5.40855007628658,3.1728637755702,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0231741659036542,"sigmoidal"
NA,0.45,1,"sigmoidal",10.3429260738297,6.09042626192226,1.8879131650635,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0187017555383339,"sigmoidal"
NA,0.3,1,"sigmoidal",10.3785352491777,5.84869105593168,2.2247786764292,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.0179962482366418,"sigmoidal"
NA,0.15,1,"sigmoidal",10.1994763626002,5.45202432904267,4.64361228282734,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.00432191734022205,"sigmoidal"
NA,0,1,"sigmoidal",10.2184515502228,5.56075575032773,3.43961336858232,NA,NA,NA,NA,NA,NA,"beta_2_2","additive",10.2193395009264,3.10791694339772,5.56208212673664,0.000955994407011668,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,1.05,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0.9,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0.6,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0.45,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0.3,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0.15,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,0,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta_2_0.25","additive",12.5005886354484,0.0119467643035071,3.1062486525625,NA,"sigmoidal"
NA,1.5,1,"sigmoidal",10.8673248849496,20.1122074011725,4.71123172349457,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.157835411576112,"sigmoidal"
NA,1.35,1,"sigmoidal",9.78584499047496,19.5311311749716,2.72974421133389,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.103922469500757,"sigmoidal"
NA,1.2,1,"sigmoidal",9.08778777099331,19.4101725364614,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.0740310171623758,"sigmoidal"
NA,1.05,1,"double_sigmoidal",NA,NA,NA,12.0384061684804,21.8540948898663,0.825532551540326,6,1.2,0.573569963208539,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.0827261757610804,"sigmoidal"
NA,0.9,1,"sigmoidal",7.46727029914651,19.4560550614819,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.0155566171821129,"sigmoidal"
NA,0.75,1,"sigmoidal",8.79611311185117,19.7855413889275,4.54647329988834,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.0545509544375928,"sigmoidal"
NA,0.6,1,"double_sigmoidal",NA,NA,NA,10.6362632583162,19.8192499312121,6,6,1.2,0.711530872269703,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.0244505252134486,"sigmoidal"
NA,0.45,1,"sigmoidal",7.8552056424422,19.4717142684141,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.00888057183076802,"sigmoidal"
NA,0.3,1,"sigmoidal",7.83441182525924,19.5034570056017,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.00661602358923815,"sigmoidal"
NA,0.15,1,"sigmoidal",7.7822679479893,19.543537066268,4.72139248687825,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.00413555764403676,"sigmoidal"
NA,0,1,"sigmoidal",7.73840314215881,19.5483102430478,6,NA,NA,NA,NA,NA,NA,"equidistant","multiplicative",7.73613264802843,6.23318488729592,19.5470031872392,0.000312570986519268,"sigmoidal"
NA,1.5,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,NA,"sigmoidal"
NA,1.35,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,NA,"sigmoidal"
NA,1.2,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,NA,"sigmoidal"
NA,1.05,1,"sigmoidal",6.40881092454233,5.24204435665008,1.06792331957904,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.0257003752028564,"sigmoidal"
NA,0.9,1,"sigmoidal",6.60020111903873,5.18634926317416,2.71813017849971,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.073491772091004,"sigmoidal"
NA,0.75,1,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,NA,"sigmoidal"
NA,0.6,1,"sigmoidal",6.23987852226972,5.46060557940719,2.14992614254731,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.0176856060223849,"sigmoidal"
NA,0.45,1,"sigmoidal",6.19001986222169,5.32672486955696,1.52416665698941,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.0123528291219523,"sigmoidal"
NA,0.3,1,"sigmoidal",6.12921701528534,5.44363354283247,1.95112787836356,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.0264503812872357,"sigmoidal"
NA,0.15,1,"sigmoidal",6.2981892867878,5.54750647345489,1.49047799776112,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.0159455685943262,"sigmoidal"
NA,0,1,"sigmoidal",6.24031555103581,5.50593102786472,1.43268903569368,NA,NA,NA,NA,NA,NA,"uniform","multiplicative",6.2487502097385,1.23168010018245,5.33966381661594,0.00859274913014625,"sigmoidal"
NA,1.5,1,"double_sigmoidal",NA,NA,NA,11.3149071931916,23.1069418038141,2.8889984772208,0.771640190519085,1.11118104654831,0.303516763344017,"beta_0.5_1.5","multiplicative",3.50653710928746,0.497131609277784,20.1701105218381,0.0750766960794371,"sigmoidal"
NA,1.35,1,"double_sigmoidal",NA,NA,NA,3.34593758832461,18.7304653190485,3.08110255908496,6.47959216220035,3.79776045166105,0.574250891625198,"beta_0.5_1.5","multiplicative",3.50653710928746,0.497131609277784,20.1701105218381,0.0457602950584074,"sigmoidal"
NA,1.2,1,"double_sigmoidal",NA,NA,NA,8.92923567089518,26.0865226840846,0.387319458930027,2.06339070922836,1.11118104654831,0,"beta_0.5_1.5","multiplicative",3.50653710928746,0.497131609277784,20.1701105218381,0.0212652432220534,"sigmoidal"
