"true_model","noise_type","time_sampling","noise_parameter","distinct_model_parameters","distinct_runs","run_no","n_samples","t_min","t_max","maximum_SM","slope_param_SM","midpoint_SM","final_asymptoteIntensity_ratio_DSM","maximum_DSM","slope1_param_DSM","midpoint1_param_DSM","slope2_param_DSM","midPoint_distance_param_DSM","p_predicted_model","p_maximum_SM","p_midpoint_SM","p_slope_param_SM","p_AIC","p_mean_absolute_error","p_final_asymptoteIntensity_ratio_DSM","p_maximum_DSM","p_slope1_param_DSM","p_midpoint1_param_DSM","p_slope2_param_DSM","p_midPoint_distance_param_DSM","p_error"
"SM","multiplicative","uniform",0.15,35,1,3385,55,3,30,"8.56731801037677","1.67436514432271","13.586290480569",NA,NA,NA,NA,NA,NA,"sigmoidal","8.43715788866099","13.5935652262013","1.75434378680131","-187.64239559423","0.00987636933423433",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,36,1,3386,55,3,30,"18.0491409391165","19.0068068254167","20.4897579643875",NA,NA,NA,NA,NA,NA,"sigmoidal","17.9572365451561","20.4774956465813","6.1061126574611","-207.524010784634","0.00313005825135103",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,37,1,3387,55,3,30,"18.7440361411776","11.1621207174272","26.9544888809323",NA,NA,NA,NA,NA,NA,"sigmoidal","18.4275729882084","26.8910823102659","6.12363358543021","-259.300041213126","0.00555415940644539",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,38,1,3388,55,3,30,"11.0767329016468","0.87820898994453","19.0871632676572",NA,NA,NA,NA,NA,NA,"sigmoidal","11.1723956622495","19.3379136718117","0.738202041527362","-203.930788091721","0.0110666597320803",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,39,1,3389,55,3,30,"13.7684627738083","0.986222903329043","26.0667238701135",NA,NA,NA,NA,NA,NA,"sigmoidal","15.1097753565109","26.2445405091005","0.948241310559251","-276.048765286574","0.00730399462457846",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,40,1,3390,55,3,30,"5.43539096042514","1.15754339502074","21.5254141297191",NA,NA,NA,NA,NA,NA,"sigmoidal","5.57471106701107","21.6114297309239","1.06752577381144","-229.054743014381","0.00557773851846904",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,41,1,3391,55,3,30,"18.990961389849","1.95665715670319","17.3783915508538",NA,NA,NA,NA,NA,NA,"sigmoidal","19.476644046902","17.3536960400972","2.14322956758906","-215.360306403439","0.015276156166287",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,42,1,3392,55,3,30,"12.8564430174883","1.29970084207847","12.8163853157312",NA,NA,NA,NA,NA,NA,"sigmoidal","12.8837305015935","12.8044926183911","1.30014323554314","-193.137672179937","0.00187665664496273",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,43,1,3393,55,3,30,"15.3210188949946","0.556736132589402","20.6664675381035",NA,NA,NA,NA,NA,NA,"sigmoidal","14.5409937742374","20.4234546631861","0.598554183995758","-228.483852621695","0.00863046885900834",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,44,1,3394,55,3,30,"18.0508925920585","2.29338513736403","17.3241204768419",NA,NA,NA,NA,NA,NA,"sigmoidal","18.5068359392203","17.316927164815","2.59308275670631","-202.646127936152","0.0155984073379447",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,45,1,3395,55,3,30,"12.2317096267594","0.402086555589302","15.2802679594606",NA,NA,NA,NA,NA,NA,"sigmoidal","12.2865577595332","15.2628177849407","0.412996053761519","-197.734703614477","0.00492937386501413",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,46,1,3396,55,3,30,"8.97759753586725","15.0999705959001","12.3488141801208",NA,NA,NA,NA,NA,NA,"sigmoidal","9.01281875714978","12.6304041823029","4.969381024579","-179.885610640222","0.00303511531624878",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,47,1,3397,55,3,30,"2.93328162783291","5.76669580829074","10.9701097961515",NA,NA,NA,NA,NA,NA,"sigmoidal","2.91064546426518","10.9550148959081","6.01874347472196","-199.193697174769","0.00584959865001009",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,48,1,3398,55,3,30,"7.6042724207975","0.496416728220891","20.8226044513285",NA,NA,NA,NA,NA,NA,"sigmoidal","7.34516404738988","20.4607284727868","0.53855911341996","-241.968857263188","0.00585173455937925",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,49,1,3399,55,3,30,"7.50226604857016","1.84133271703078","15.8471409659833",NA,NA,NA,NA,NA,NA,"sigmoidal","7.51645958188024","15.7870668749196","2.03790591009413","-202.459764917564","0.0032865302029964",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.15,50,1,3400,55,3,30,"12.3394349273061","1.29088987150163","15.1100124847144",NA,NA,NA,NA,NA,NA,"sigmoidal","12.4337872117276","15.1697682333676","1.18846474688902","-193.910653221207","0.00527059405403951",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,1,1,3401,55,3,30,"15.0497997791041","4.23306333697986","23.4268922768533",NA,NA,NA,NA,NA,NA,"sigmoidal","15.06776610582","23.9323665932356","6.04178065098021","-180.301117955694","0.00162233073641079",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,2,1,3402,55,3,30,"12.7888015135424","25.4481271932654","12.3687038328499",NA,NA,NA,NA,NA,NA,"sigmoidal","12.8434987559956","12.3624768612318","6.08932982682531","-98.3687212935728","0.0115898495165189",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,3,1,3403,55,3,30,"15.1219341143966","0.898559099679403","13.2505980469286",NA,NA,NA,NA,NA,NA,"sigmoidal","14.708046754006","13.0443871376675","1.04628155047581","-112.769525503637","0.0210160352850314",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,4,1,3404,55,3,30,"7.2130089891376","1.57571948905094","9.92442168295383",NA,NA,NA,NA,NA,NA,"sigmoidal","7.44026591206863","10.1330416867417","1.26889242525263","-115.451951264411","0.0260222177085362",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,5,1,3405,55,3,30,"19.554531341861","4.39916264001419","19.8441925607622",NA,NA,NA,NA,NA,NA,"double_sigmoidal",NA,NA,NA,"-160.702392069658","0.00694229389452339","0.566658544132335","34.7420822003239","3.07149025611663","20.2829776231437","6.00044147421238","1.19991171165369",NA
"SM","multiplicative","uniform",0.3,6,1,3406,55,3,30,"9.87142958163749","9.86318350934297","6.23452183417976",NA,NA,NA,NA,NA,NA,"sigmoidal","10.1054735109309","6.24138412610031","6.0834361104149","-103.695622399568","0.0197857181375253",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,7,1,3407,55,3,30,"0.491403400851414","0.939894599379417","5.68680945597589",NA,NA,NA,NA,NA,NA,"sigmoidal","0.50519827151312","6.02988026970398","1.3007193109438","-95.6298835963678","0.0366110782520154",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,8,1,3408,55,3,30,"18.7487365006469","2.21144948088798","3.34852009825408",NA,NA,NA,NA,NA,NA,"sigmoidal","19.4562119349547","3.57143853913846","6.03318895862312","-51.1298418309552","0.0434719239830784",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,9,1,3409,55,3,30,"17.9800296067493","3.16534329770654","18.6143984086812",NA,NA,NA,NA,NA,NA,"sigmoidal","18.0289584965551","18.5754572127491","2.3842041781837","-141.647890592397","0.00386839090503477",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,10,1,3410,55,3,30,"1.68449925573077","4.90257718212812","24.2792831640691",NA,NA,NA,NA,NA,NA,"sigmoidal","1.80550935087936","24.2804530705404","4.95105638051122","-232.303875709722","0.0130453888932441",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,11,1,3411,55,3,30,"10.6733350765891","33.6260208528698","23.0766695905477",NA,NA,NA,NA,NA,NA,"sigmoidal","11.3536194972338","22.8298203242958","6.17151001399213","-213.279984305904","0.00989463767360048",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,12,1,3412,55,3,30,"18.0415517670801","0.569460916688931","16.1527170203626",NA,NA,NA,NA,NA,NA,"sigmoidal","17.6958714757015","15.8626940274059","0.571028076122943","-151.1571088517","0.0110542052881245",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,13,1,3413,55,3,30,"1.18698793845251","0.748418650163328","17.7280061133206",NA,NA,NA,NA,NA,NA,"sigmoidal","1.17636767041861","17.6079353210954","0.818222371197103","-154.185682401795","0.00821970766936428",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,14,1,3414,55,3,30,"9.74561306228861","3.28101238841869","26.140352351591",NA,NA,NA,NA,NA,NA,"sigmoidal","10.1213201830267","26.0841928115571","3.67279590472784","-208.739588776077","0.00804965331456287",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,15,1,3415,55,3,30,"3.31883917134255","0.775180957484563","26.1334250215441",NA,NA,NA,NA,NA,NA,"sigmoidal","2.8389716007009","25.7331674615632","0.843485791991895","-205.24402855979","0.015984377283215",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,16,1,3416,55,3,30,"16.7145876823924","23.0528528745695","5.30866796895862",NA,NA,NA,NA,NA,NA,"sigmoidal","16.999727215016","5.08410777408531","6.09835455627064","-101.171094758615","0.0189148489143534",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,17,1,3417,55,3,30,"3.63440275155008","11.9459893266545","6.96412884816527",NA,NA,NA,NA,NA,NA,"sigmoidal","3.64986791183021","6.80816259609624","2.5579921752717","-101.591938480387","0.0136325605425915",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,18,1,3418,55,3,30,"13.7674209271325","3.08849736370039","26.2131456881762",NA,NA,NA,NA,NA,NA,"sigmoidal","13.0597237774688","26.1609570841964","3.28008382038179","-270.411119990435","0.00266680362454235",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,19,1,3419,55,3,30,"7.80493926792405","0.632341732335245","13.7833963986486",NA,NA,NA,NA,NA,NA,"sigmoidal","7.56468397688784","13.7511050248456","0.703175571960234","-127.246472796899","0.0202189077873744",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,20,1,3420,55,3,30,"2.80146337407641","0.61852212645908","15.2866552434862",NA,NA,NA,NA,NA,NA,"sigmoidal","2.91249841024719","15.2584200954783","0.654749569545424","-129.203767353787","0.025017544112993",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,21,1,3421,55,3,30,"1.04881705828011","7.62229369978128","18.5731441061944",NA,NA,NA,NA,NA,NA,"sigmoidal","1.05993021798869","18.4956182780367","6.12426911831789","-132.946740241412","0.0051805139019294",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,22,1,3422,55,3,30,"1.50672523509711","0.686682802822506","15.9932629689574",NA,NA,NA,NA,NA,NA,"sigmoidal","1.47606344214782","15.6906268913193","0.861066546829651","-140.834611384823","0.0149768143801388",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,23,1,3423,55,3,30,"18.383909766702","3.14308234034167","22.6927643045783",NA,NA,NA,NA,NA,NA,"sigmoidal","17.2438963783963","22.9757053334496","2.47469279054697","-192.837542107102","0.0168234887688655",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,24,1,3424,55,3,30,"7.20861511263065","2.96256651694309","21.9209545310587",NA,NA,NA,NA,NA,NA,"sigmoidal","6.79849222956178","21.5652820448308","2.48054096286938","-161.87354810042","0.0156798666398853",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,25,1,3425,55,3,30,"8.5405270264484","1.1419609710695","17.4661702439189",NA,NA,NA,NA,NA,NA,"sigmoidal","8.99037477073118","17.4859611974929","1.22704964398593","-152.194663205732","0.0250235475334277",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,26,1,3426,55,3,30,"8.5205304017989","0.65374599548308","8.50679336115718",NA,NA,NA,NA,NA,NA,"sigmoidal","8.34769987787019","9.28763627024164","0.716164194556248","-95.2811352640173","0.0504233311331672",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,27,1,3427,55,3,30,"1.59991789781488","0.495544117183836","14.9278624914587",NA,NA,NA,NA,NA,NA,"sigmoidal","1.63586133019555","15.0309100840171","0.507664686925476","-125.673087094431","0.0137423482595935",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,28,1,3428,55,3,30,"16.9569589352235","2.76312947789559","8.78633143007755",NA,NA,NA,NA,NA,NA,"sigmoidal","17.021962690292","8.85063284586868","3.020115045823","-107.527279758163","0.00717116485807776",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,29,1,3429,55,3,30,"1.3064280123217","5.09187875017818","16.6777146197855",NA,NA,NA,NA,NA,NA,"sigmoidal","1.28557411129545","16.9210896395373","6.3821850260929","-139.983614938545","0.0117935874647308",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,30,1,3430,55,3,30,"11.6535081325332","1.34779626817309","19.5230891201645",NA,NA,NA,NA,NA,NA,"sigmoidal","11.0768846953138","19.4451916091755","1.43571190800517","-159.173830174073","0.0136592213904267",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,31,1,3431,55,3,30,"17.5290933841141","0.66522352760124","9.22082874365151",NA,NA,NA,NA,NA,NA,"sigmoidal","17.8891334890019","9.33311689289926","0.698638158292704","-122.567531403609","0.0168671287536767",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,32,1,3432,55,3,30,"9.04890594638418","17.2322907001254","8.63831223919988",NA,NA,NA,NA,NA,NA,"sigmoidal","9.33177876305463","8.53008509890892","6.00681232458406","-107.490718355944","0.0285752341449117",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,33,1,3433,55,3,30,"1.41278493448626","0.48279710823858","11.8119066562504",NA,NA,NA,NA,NA,NA,"sigmoidal","1.41995078029584","12.0839348486398","0.480881769124164","-119.637136787371","0.0104432643567865",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,34,1,3434,55,3,30,"17.9295187982498","1.05294677767301","17.8397800829262",NA,NA,NA,NA,NA,NA,"sigmoidal","18.4996840388739","17.8661950923819","1.09546749495784","-132.255832743484","0.0148978814645757",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,35,1,3435,55,3,30,"7.33073843866587","10.0492840525078","16.0920157860965",NA,NA,NA,NA,NA,NA,"sigmoidal","7.28556093842915","15.8998001676861","6.10309056807488","-117.719387305141","0.00430803716779384",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,36,1,3436,55,3,30,"11.9335089285625","1.08625800640946","24.6164528187364",NA,NA,NA,NA,NA,NA,"sigmoidal","12.6580907329976","24.7920288833467","1.12770542786634","-192.210354261782","0.010068496497626",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,37,1,3437,55,3,30,"9.60157836710569","3.01212069426698","10.9937661532313",NA,NA,NA,NA,NA,NA,"sigmoidal","9.69351765119422","11.147630203812","2.47703498829534","-107.894343144759","0.00986566897880651",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,38,1,3438,55,3,30,"0.581425802595913","0.586947939837036","6.3279784116894",NA,NA,NA,NA,NA,NA,"sigmoidal","0.585499508662171","7.17836114945595","0.809091492906462","-71.002889908454","0.0337087540722955",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,39,1,3439,55,3,30,"10.2250187491532","0.738550089733161","25.2717687338591",NA,NA,NA,NA,NA,NA,"sigmoidal","10.8725131211566","25.5566890464818","0.778299336506851","-179.14274619777","0.0122775664280124",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,40,1,3440,55,3,30,"9.98846970938612","3.00909105626085","11.5335208810866",NA,NA,NA,NA,NA,NA,"sigmoidal","10.3752674292591","11.4990100247775","3.25922313102931","-111.414611083515","0.0300667672932888",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,41,1,3441,55,3,30,"9.86626959175337","0.727488635484012","19.0091565717012",NA,NA,NA,NA,NA,NA,"sigmoidal","9.87960718370758","19.1647737200201","0.684795317571065","-136.249674880464","0.00395856671329931",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,42,1,3442,55,3,30,"0.649701247736812","3.54565100856172","23.3362323492765",NA,NA,NA,NA,NA,NA,"sigmoidal","0.640008182157927","23.3293294708983","3.89206782322468","-159.939491991466","0.00432243224749485",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,43,1,3443,55,3,30,"2.81226375771221","2.49699510502853","15.6881697680801",NA,NA,NA,NA,NA,NA,"sigmoidal","2.92775187963682","15.7273678352163","2.12020292702532","-132.1297808626","0.0200276268787471",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,44,1,3444,55,3,30,"10.7453978400212","4.40346557615507","24.0984975267202",NA,NA,NA,NA,NA,NA,"sigmoidal","11.5439148757314","24.189388638295","3.00589556850037","-195.790572374724","0.011352040307753",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,45,1,3445,55,3,30,"17.2276997067034","7.2602534043935","14.6010034941137",NA,NA,NA,NA,NA,NA,"sigmoidal","17.4875584485077","15.2241127269846","6.00256492362822","-134.397069247987","0.00933356285953365",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,46,1,3446,55,3,30,"6.53950731519144","6.50553049338983","5.59631410986185",NA,NA,NA,NA,NA,NA,"sigmoidal","6.79369877471564","5.56124085067761","6.07843708107957","-85.2306935664831","0.0395575312550248",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,47,1,3447,55,3,30,"19.5362951171119","1.2283559245588","10.2283692788333",NA,NA,NA,NA,NA,NA,"sigmoidal","19.4946790462767","10.4324338885295","1.20591882664037","-111.907037685764","0.00741720276895684",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,48,1,3448,55,3,30,"1.49512663532514","0.758549081737792","21.0329449083656",NA,NA,NA,NA,NA,NA,"sigmoidal","1.52095600179877","21.072972263597","0.732390514003454","-164.253263148679","0.00455989713783036",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,49,1,3449,55,3,30,"11.8138238297775","0.462864738276972","20.8345484063029",NA,NA,NA,NA,NA,NA,"sigmoidal","11.1385726416533","20.6730980398135","0.521384777286014","-144.135132187655","0.0143933758592113",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.3,50,1,3450,55,3,30,"19.3775637476705","3.79712387906915","18.0375490095466",NA,NA,NA,NA,NA,NA,"sigmoidal","19.5148615975164","18.0200874400633","3.90591383771842","-142.222930744353","0.00404668721835561",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,1,1,3451,55,3,30,"13.7732998601161","0.922393836629915","12.2233589272946",NA,NA,NA,NA,NA,NA,"sigmoidal","14.0474594721976","12.4933463343744","0.828364535210094","-74.2636410683003","0.0156891732735331",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,2,1,3452,55,3,30,"7.90223970776424","144.284717258992","17.4625979661942",NA,NA,NA,NA,NA,NA,"sigmoidal","8.52420410715804","17.7100057161117","6.16538595719683","-141.664869330034","0.026965499215697",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,3,1,3453,55,3,30,"5.4226944637252","5.02200032754219","23.793741742149",NA,NA,NA,NA,NA,NA,"double_sigmoidal",NA,NA,NA,"-167.265186236592","0.0100426890587092","0.683337610564239","7.77722675309265","3.65153719901272","24.0064233077903","6.24550117995368","1.9072097293695",NA
"SM","multiplicative","uniform",0.45,4,1,3454,55,3,30,"10.7175139403902","14.3464429979351","17.3583628982306",NA,NA,NA,NA,NA,NA,"double_sigmoidal",NA,NA,NA,"-116.622758372774","0.0258394301609708","0.711954063349392","14.4249551563818","6.08070092578572","17.4349085227274","6.08070092578572","3.14098288116469",NA
"SM","multiplicative","uniform",0.45,5,1,3455,55,3,30,"8.21374478186481","0.696436643407925","25.2102271299809",NA,NA,NA,NA,NA,NA,"sigmoidal","7.0726361729249","24.6877318344809","0.860156446537697","-173.816210040535","0.0110768653044715",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,6,1,3456,55,3,30,"14.1005857542856","4.49026964999098","11.7880369294435",NA,NA,NA,NA,NA,NA,"sigmoidal","14.4201899997533","11.9897113217756","3.53933020974918","-86.3646501495617","0.0191854586087337",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,7,1,3457,55,3,30,"3.23818127145059","1.75676027627069","23.1409583408386",NA,NA,NA,NA,NA,NA,"double_sigmoidal",NA,NA,NA,"-255.110568905563","0.0143253460338205","0","3.922463545829","0.828845049390129","24.8522564142831","6.25744915833757","3.98933541727955",NA
"SM","multiplicative","uniform",0.45,8,1,3458,55,3,30,"1.14440253470093","0.783788461569896","12.0107329208404",NA,NA,NA,NA,NA,NA,"sigmoidal","1.11523247146979","11.7992755016781","0.898754447558724","-97.468888756625","0.0199085676441403",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,9,1,3459,55,3,30,"1.69638460162096","0.899985936538489","14.8503170907497",NA,NA,NA,NA,NA,NA,"sigmoidal","1.6824448986621","14.9570242088904","0.730845452317267","-85.9692151637195","0.0178936819897216",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,10,1,3460,55,3,30,"5.65697128039319","27.0232169217188","24.5717951618135",NA,NA,NA,NA,NA,NA,"double_sigmoidal",NA,NA,NA,"-132.686746792383","0.0129425548787889","0.745939024962231","7.77042165861426","6.22194460981138","25.0212597444994","6.22194460981138","1.15719448685646",NA
"SM","multiplicative","uniform",0.45,11,1,3461,55,3,30,"8.92454732069746","3.23263356359841","8.82698680646718",NA,NA,NA,NA,NA,NA,"sigmoidal","8.8526649159332","8.79204988099946","4.39388652760915","-63.2213475823254","0.00897243242155539",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,12,1,3462,55,3,30,"3.38352873509284","1.08331405499787","14.6227423902601",NA,NA,NA,NA,NA,NA,"sigmoidal","3.44837968416403","14.5291837816831","1.18426331558809","-87.4304306113252","0.0134504590372503",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,13,1,3463,55,3,30,"19.7302681422327","0.32995322693281","22.6667811535299",NA,NA,NA,NA,NA,NA,"sigmoidal","21.9736661236879","23.4525183882386","0.307851040465302","-137.64793520697","0.00809677957429729",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,14,1,3464,55,3,30,"14.7055138709722","3.44051817138776","16.7002367824316",NA,NA,NA,NA,NA,NA,"sigmoidal","15.3343965700598","16.664334920907","4.26662087771","-92.4070831316339","0.0179219180173236",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,15,1,3465,55,3,30,"13.2511546404799","4.4993167674325","25.1577480845153",NA,NA,NA,NA,NA,NA,"sigmoidal","13.76559180572","25.1188428350833","6.0482381050993","-147.795578900944","0.0147093781189841",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,16,1,3466,55,3,30,"18.3029905267758","0.399950055148561","24.2230268865824",NA,NA,NA,NA,NA,NA,"sigmoidal","16.28745265234","23.0703569719715","0.456771417591731","-123.599643616673","0.0154327967969414",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,17,1,3467,55,3,30,"11.7167511777952","1.33612727144885","6.07645387016237",NA,NA,NA,NA,NA,NA,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,18,1,3468,55,3,30,"13.5346393036889","0.368890226770524","23.9189020637423",NA,NA,NA,NA,NA,NA,"ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,19,1,3469,55,3,30,"12.6200053305831","1.51873575888404","4.6407601442188",NA,NA,NA,NA,NA,NA,"sigmoidal","12.8706449418651","4.74155265922458","1.77614620823386","-56.8010692528534","0.0226934214008937",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,20,1,3470,55,3,30,"3.07236039824784","1.28421609570915","4.1881751306355",NA,NA,NA,NA,NA,NA,"sigmoidal","3.14609267347957","4.04918942082577","6.08024155411208","-30.6789556252397","0.0357169427903855",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,21,1,3471,55,3,30,"1.35958457619417","0.226931569111811","22.3117056190968",NA,NA,NA,NA,NA,NA,"sigmoidal","1.3955592973121","22.1208028788673","0.278047767637944","-135.082731279452","0.0313575593943211",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,22,1,3472,55,3,30,"16.8602134020533","0.96051476765987","14.5463930089027",NA,NA,NA,NA,NA,NA,"sigmoidal","17.1033493428339","14.4994868995853","1.25858374114401","-89.5079784907199","0.0183139643853978",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,23,1,3473,55,3,30,"3.90937863329891","2.70046868486309","25.3884592093527",NA,NA,NA,NA,NA,NA,"sigmoidal","4.35861041344541","25.4468558191207","2.44759193998753","-137.532702255546","0.0225280333749485",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,24,1,3474,55,3,30,"18.9483998877229","2.02231184749611","12.589855497703",NA,NA,NA,NA,NA,NA,"sigmoidal","19.2061044258971","12.4646679611747","1.87385949106784","-72.2901015796019","0.0120989996610158",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,25,1,3475,55,3,30,"1.64014449871611","0.300741019265249","17.6062451340258",NA,NA,NA,NA,NA,NA,"sigmoidal","1.54645198053683","17.4466452147414","0.320036132078637","-114.115181131603","0.0215906414558157",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,26,1,3476,55,3,30,"18.2611600768054","2.72763308150246","15.5035969801247",NA,NA,NA,NA,NA,NA,"double_sigmoidal",NA,NA,NA,"-99.8209432134047","0.0443679898034314","0.744181730835844","23.1278697293934","1.61129575249783","16.0605361191953","6.07276153527181","2.52805568607485",NA
"SM","multiplicative","uniform",0.45,27,1,3477,55,3,30,"3.69940301349852","0.329796964684634","18.676862122491",NA,NA,NA,NA,NA,NA,"sigmoidal","3.52026606754517","17.900856158313","0.368154306376974","-154.129594884436","0.0125292734963339",NA,NA,NA,NA,NA,NA,NA
"SM","multiplicative","uniform",0.45,28,1,3478,55,3,30,"10.0900949353119","0.669669626004499","8.80393020808697",NA,NA,NA,NA,NA,NA,"sigmoidal","10.1696322689393","9.05270378163976","0.73532590684196","-82.5271237744666","0.0136039757918972",NA,NA,NA,NA,NA,NA,NA
